timestamp,open,high,low,close,volume,volume_btc
1527897600000, 12.314, 12.364, 12.276, 12.276, 737174, 597910.0275436547
1527899400000, 12.277, 12.337, 12.216, 12.26, 626060, 509422.7638558302
1527901200000, 12.263, 12.3, 12.233, 12.268, 662070, 539742.7958281152
1527903000000, 12.272, 12.395, 12.255, 12.356, 1126652, 912536.8095355208
1527904800000, 12.357, 12.42, 12.33, 12.4, 1288618, 1042125.67382178
1527906600000, 12.4, 12.439, 12.379, 12.389, 1320342, 1063367.8389535823
1527908400000, 12.388, 12.46, 12.38, 12.46, 1068214, 860617.0633583586
1527910200000, 12.46, 12.533, 12.399, 12.41, 1584764, 1272002.590518091
1527912000000, 12.41, 12.467, 12.381, 12.389, 590866, 475638.6259101685
1527913800000, 12.388, 12.466, 12.383, 12.435, 762882, 613778.8051626971
1527915600000, 12.435, 12.5, 12.4, 12.47, 1487332, 1194838.3033670736
1527917400000, 12.472, 12.536, 12.461, 12.504, 896646, 717512.6057275775
1527919200000, 12.504, 12.58, 12.431, 12.491, 1577856, 1263341.4351949776
1527921000000, 12.49, 12.711, 12.471, 12.63, 1538762, 1222699.626779679
1527922800000, 12.63, 12.8, 12.61, 12.737, 2517086, 1984990.4185677224
1527924600000, 12.74, 12.923, 12.732, 12.774, 2873628, 2242641.4925052924
1527926400000, 12.773, 13.601, 12.773, 13.389, 5817522, 4411735.133710329
1527928200000, 13.492, 13.7, 13.357, 13.472, 4489036, 3320492.6056545866
1527930000000, 13.475, 13.613, 13.41, 13.47, 2266144, 1679296.5918213802
1527931800000, 13.47, 13.6, 13.469, 13.558, 1662456, 1227729.7618225086
1527933600000, 13.557, 14.424, 13.527, 14.133, 7659462, 5460083.084003296
1527935400000, 14.134, 14.523, 14.073, 14.334, 5612886, 3914323.7736107195
1527937200000, 14.338, 14.353, 14.111, 14.256, 3523552, 2477107.3658309225
1527939000000, 14.256, 14.257, 14.055, 14.12, 2595040, 1832947.7473877373
1527940800000, 14.12, 14.218, 13.902, 13.913, 2710206, 1924458.5708002113
1527942600000, 13.913, 14.15, 13.78, 14.029, 4472136, 3208088.9467268502
1527944400000, 14.029, 14.198, 13.925, 14.08, 2649098, 1881182.4382563732
1527946200000, 14.079, 14.24, 14.038, 14.128, 1723814, 1219764.6058292743
1527948000000, 14.121, 14.23, 14.05, 14.178, 1386174, 982184.1227761206
1527949800000, 14.215, 14.218, 14.045, 14.138, 1401084, 992323.8120403538
1527951600000, 14.133, 14.744, 14.125, 14.456, 5820492, 4009301.909610209
1527953400000, 14.469, 14.567, 14.18, 14.496, 5925504, 4113074.5331798485
1527955200000, 14.496, 14.621, 14.34, 14.482, 3937924, 2720029.53965356
1527957000000, 14.484, 14.98, 14.482, 14.83, 6247548, 4215672.23424831
1527958800000, 14.83, 15.576, 14.822, 15.261, 10341662.0, 6783441.649842852
1527960600000, 15.265, 15.55, 15.126, 15.284, 6200020, 4049917.2379038227
1527962400000, 15.276, 15.338, 15.06, 15.215, 3106282, 2043819.6264056715
1527964200000, 15.23, 15.7, 15.216, 15.485, 4339274, 2807039.608595597
1527966000000, 15.486, 15.8, 15.341, 15.654, 4164078, 2673834.5520784324
1527967800000, 15.623, 16.084, 15.6, 15.824, 5396604, 3410481.571801743
1527969600000, 15.825, 16.2, 15.72, 16.051, 4604972, 2877014.5405509872
1527971400000, 16.05, 16.69, 14.672, 15.103, 10375606.0, 6463157.840521171
1527973200000, 15.101, 15.38, 14.535, 15.14, 7384928, 4887695.425778189
1527975000000, 15.145, 15.312, 14.968, 15.087, 2586394, 1706063.2509623475
1527976800000, 15.083, 15.29, 14.612, 15.226, 2915668, 1939389.9350444651
1527978600000, 15.231, 15.299, 15.088, 15.187, 1418158, 933807.4263904047
1527980400000, 15.193, 15.299, 15.187, 15.257, 1026808, 673384.9438157824
1527982200000, 15.259, 15.28, 15.105, 15.135, 1162378, 764851.2356430579
1527984000000, 15.133, 15.288, 15.118, 15.241, 1482078, 973669.6794970201
1527985800000, 15.248, 15.299, 15.195, 15.216, 826484, 542096.630884255
1527987600000, 15.224, 15.27, 15.177, 15.207, 861212, 565366.5238545623
1527989400000, 15.205, 15.22, 14.905, 15.124, 3078090, 2040286.7296176143
1527991200000, 15.123, 15.26, 15.028, 15.138, 1340072, 885450.4248156825
1527993000000, 15.131, 15.207, 14.96, 15.072, 1709454, 1135638.2812977312
1527994800000, 15.071, 15.095, 14.723, 14.831, 2409912, 1618045.7695828623
1527996600000, 14.832, 14.955, 14.754, 14.849, 2112960, 1422047.8306758243
1527998400000, 14.853, 14.86, 14.508, 14.739, 3021914, 2057656.6403565006
1528000200000, 14.739, 14.739, 14.6, 14.612, 1464148, 997682.6161052003
1528002000000, 14.645, 14.975, 14.609, 14.967, 1535110, 1038160.3477429113
1528003800000, 14.975, 15.083, 14.895, 14.911, 2432946, 1623813.673384546
1528005600000, 14.911, 15.042, 14.86, 14.985, 1137342, 761553.7837074288
1528007400000, 14.99, 15.249, 14.941, 15.142, 2897192, 1913612.1536100488
1528009200000, 15.142, 15.27, 15.122, 15.189, 1803506, 1186356.35445231
1528011000000, 15.186, 15.263, 15.164, 15.215, 1036212, 681058.7179582316
1528012800000, 15.214, 15.214, 15.036, 15.121, 1658790, 1096958.3821308366
1528014600000, 15.121, 15.199, 15.094, 15.129, 1310352, 865113.7659833429
1528016400000, 15.125, 15.157, 14.94, 15.106, 1696154, 1127798.0095701492
1528018200000, 15.106, 15.208, 15.028, 15.14, 907174, 600012.7911758771
1528020000000, 15.147, 15.2, 14.762, 14.881, 2760806, 1847631.914881752
1528021800000, 14.872, 15.028, 14.85, 14.924, 1354488, 907267.7209228616
1528023600000, 14.913, 15.068, 14.878, 15.014, 1041182, 695127.4396005789
1528025400000, 15.01, 15.046, 14.936, 15.005, 621144, 414422.9938499855
1528027200000, 15.005, 15.222, 14.95, 15.16, 1601664, 1059097.7723856133
1528029000000, 15.16, 15.326, 15.147, 15.191, 3268948, 2143399.603565755
1528030800000, 15.191, 15.373, 15.188, 15.373, 2300942, 1503893.1072751842
1528032600000, 15.373, 15.647, 15.289, 15.383, 6047398, 3908038.1126773837
1528034400000, 15.383, 15.482, 14.9, 15.114, 5169880, 3402076.9993321127
1528036200000, 15.119, 15.247, 14.96, 15.193, 2710238, 1792840.8219733518
1528038000000, 15.195, 15.221, 15, 15.147, 1375864, 910359.4713725375
1528039800000, 15.152, 15.29, 15.118, 15.153, 1419784, 934499.762451742
1528041600000, 15.15, 15.208, 14.9, 15.066, 1592442, 1057284.0512048665
1528043400000, 15.067, 15.104, 14.98, 15.013, 744078, 494838.4335970137
1528045200000, 15.014, 15.065, 14.402, 14.445, 4258128, 2903065.0959602525
1528047000000, 14.445, 14.69, 14.3, 14.63, 3131160, 2161070.326248977
1528048800000, 14.63, 14.66, 14.462, 14.562, 1172138, 804945.8056226867
1528050600000, 14.564, 14.626, 14.51, 14.57, 594862, 408260.0634547241
1528052400000, 14.575, 14.586, 14.3, 14.37, 1089530, 755478.2130556336
1528054200000, 14.379, 14.83, 14.379, 14.72, 1783574, 1217634.7725207682
1528056000000, 14.719, 14.742, 14.554, 14.67, 717650, 489066.5925660721
1528057800000, 14.669, 14.88, 14.66, 14.86, 795398, 538126.235256416
1528059600000, 14.862, 14.88, 14.768, 14.841, 500986, 337854.052589835
1528061400000, 14.84, 14.861, 14.613, 14.779, 557872, 378910.1501742689
1528063200000, 14.775, 14.787, 14.664, 14.682, 363084, 246541.90526935065
1528065000000, 14.684, 14.694, 14.425, 14.615, 1010860, 695349.1731944614
1528066800000, 14.62, 14.76, 14.575, 14.751, 681948, 465658.8375367635
1528068600000, 14.754, 14.76, 14.586, 14.678, 809006, 551508.5531492087
1528070400000, 14.68, 14.862, 14.664, 14.809, 1374046, 928899.3832426412
1528072200000, 14.809, 14.962, 14.778, 14.817, 1512438, 1016894.3611721598
1528074000000, 14.813, 14.836, 14.76, 14.776, 646376, 436834.49988358293
1528075800000, 14.779, 14.815, 14.65, 14.768, 1048020, 711421.2533027717
1528077600000, 14.775, 14.786, 14.56, 14.584, 1154650, 786928.504501908
1528079400000, 14.584, 14.618, 14.496, 14.507, 1699724, 1166311.2510273913
1528081200000, 14.507, 14.828, 14.463, 14.715, 2104964, 1433305.0879872425
1528083000000, 14.717, 14.776, 14.63, 14.667, 989790, 673218.7216220663
1528084800000, 14.67, 14.68, 14.596, 14.645, 730590, 499096.9129154593
1528086600000, 14.649, 14.753, 14.505, 14.539, 2291650, 1568710.5389843704
1528088400000, 14.539, 14.656, 14.43, 14.499, 2372416, 1632645.1910186168
1528090200000, 14.5, 14.573, 14.167, 14.383, 4306222, 2993460.081651441
1528092000000, 14.383, 14.418, 14.1, 14.299, 3701318, 2591463.0714930613
1528093800000, 14.296, 14.299, 14.089, 14.234, 3186590, 2243565.98882946
1528095600000, 14.239, 14.427, 14.191, 14.35, 2128472, 1487832.8600830263
1528097400000, 14.347, 14.37, 14.211, 14.245, 1529582, 1069000.850203214
1528099200000, 14.244, 14.305, 14.12, 14.231, 1895334, 1333830.4218282928
1528101000000, 14.23, 14.298, 14.192, 14.248, 697492, 489922.264144157
1528102800000, 14.25, 14.259, 13.982, 14.077, 2730428, 1936311.5543603103
1528104600000, 14.073, 14.348, 14.055, 14.348, 2068524, 1456911.0644158092
1528106400000, 14.341, 14.341, 14.21, 14.27, 1122332, 786545.4332837267
1528108200000, 14.254, 14.275, 14.121, 14.145, 904376, 637614.8464629258
1528110000000, 14.142, 14.149, 13.87, 13.88, 3389018, 2425125.541962934
1528111800000, 13.87, 13.977, 13.338, 13.53, 8239140, 6060717.909108794
1528113600000, 13.533, 13.561, 13.409, 13.513, 3072926, 2276700.61528488
1528115400000, 13.522, 13.577, 13.454, 13.485, 2004676, 1483313.6691964222
1528117200000, 13.485, 13.539, 13.429, 13.53, 1744404, 1292575.9340840904
1528119000000, 13.53, 13.625, 13.474, 13.483, 2568870, 1896185.3095796504
1528120800000, 13.486, 13.525, 13.25, 13.479, 3716900, 2774887.6720752735
1528122600000, 13.479, 13.52, 13.411, 13.479, 1481910, 1099891.0758813235
1528124400000, 13.479, 13.665, 13.468, 13.571, 2563796, 1886760.6431270589
1528126200000, 13.57, 13.62, 13.446, 13.475, 1593856, 1179356.7482654594
1528128000000, 13.48, 13.637, 13.45, 13.554, 1703524, 1256412.76474227
1528129800000, 13.56, 13.566, 13.356, 13.47, 1544714, 1145653.1806419042
1528131600000, 13.471, 13.49, 13.356, 13.409, 1169794, 871536.9902938408
1528133400000, 13.408, 13.556, 13.399, 13.496, 933368, 692148.3917635271
1528135200000, 13.495, 13.63, 13.455, 13.626, 1156578, 853109.6795194758
1528137000000, 13.63, 13.679, 13.602, 13.641, 1016718, 745341.9166296964
1528138800000, 13.641, 13.645, 13.56, 13.595, 566186, 416306.49009225535
1528140600000, 13.602, 13.625, 13.524, 13.597, 504632, 372044.79737504234
1528142400000, 13.603, 13.64, 13.574, 13.617, 281800, 207102.27253125553
1528144200000, 13.61, 13.68, 13.602, 13.662, 723712, 530237.7371449163
1528146000000, 13.67, 13.673, 13.614, 13.659, 658508, 482428.672622928
1528147800000, 13.659, 13.699, 13.642, 13.687, 707640, 517351.9450592264
1528149600000, 13.684, 13.699, 13.526, 13.569, 1365962, 1002159.7424610782
1528151400000, 13.569, 13.604, 13.549, 13.562, 456906, 336560.3939777312
1528153200000, 13.562, 13.588, 13.345, 13.426, 1286928, 955695.542000889
1528155000000, 13.426, 13.475, 13.354, 13.433, 567794, 423140.72577649425
1528156800000, 13.435, 13.541, 13.431, 13.496, 651510, 482472.07441870985
1528158600000, 13.491, 13.513, 13.428, 13.478, 623272, 462608.7134248104
1528160400000, 13.475, 13.56, 13.467, 13.523, 860390, 636763.3155515959
1528162200000, 13.524, 13.525, 13.41, 13.488, 668546, 495875.76154104096
1528164000000, 13.494, 13.523, 13.112, 13.159, 3332620, 2514465.235191629
1528165800000, 13.12, 13.24, 13.053, 13.064, 3037828, 2313057.59105659
1528167600000, 13.069, 13.259, 13, 13.197, 2199450, 1675688.4747998877
1528169400000, 13.2, 13.208, 13.082, 13.122, 923212, 702870.5099998688
1528171200000, 13.124, 13.216, 13.101, 13.164, 1035632, 786698.0590588498
1528173000000, 13.16, 13.172, 12.865, 12.892, 1984200, 1523208.8747494756
1528174800000, 12.892, 13.04, 12.85, 13.006, 2176222, 1681581.6868879632
1528176600000, 13.004, 13.14, 12.977, 13.074, 1428668, 1093727.3641385983
1528178400000, 13.074, 13.22, 13.068, 13.159, 1806652, 1372250.091382695
1528180200000, 13.159, 13.219, 13.082, 13.17, 1299468, 987386.0847661799
1528182000000, 13.17, 13.193, 13.065, 13.154, 766516, 583686.9322636435
1528183800000, 13.16, 13.165, 13.08, 13.161, 599256, 456642.395319836
1528185600000, 13.157, 13.949, 13.154, 13.82, 6945680, 5090297.9621932525
1528187400000, 13.8, 14.05, 13.675, 13.893, 4819398, 3482842.7811643207
1528189200000, 13.893, 13.893, 13.665, 13.734, 2240760, 1624640.3195864179
1528191000000, 13.734, 13.795, 13.54, 13.613, 1889352, 1382329.6569454412
1528192800000, 13.601, 13.707, 13.516, 13.668, 1509610, 1109852.9335030608
1528194600000, 13.677, 13.678, 13.322, 13.399, 2111108, 1563337.8696144111
1528196400000, 13.399, 13.413, 13.171, 13.338, 3064354, 2305834.8821963323
1528198200000, 13.345, 13.478, 13.305, 13.424, 1237722, 924693.1909622592
1528200000000, 13.416, 13.508, 13.371, 13.384, 1884044, 1400680.4206384541
1528201800000, 13.412, 13.51, 13.35, 13.364, 1228646, 914600.0249151366
1528203600000, 13.365, 13.789, 13.325, 13.707, 2856356, 2103416.3152976967
1528205400000, 13.703, 13.721, 13.32, 13.424, 2577860, 1909442.5617560083
1528207200000, 13.42, 13.545, 13.31, 13.491, 2132498, 1589922.133393354
1528209000000, 13.5, 13.56, 13.4, 13.451, 1136178, 843414.6489680272
1528210800000, 13.462, 13.789, 13.43, 13.788, 3574460, 2618204.4883848396
1528212600000, 13.727, 14.115, 13.643, 14.102, 2527640, 1832069.843354932
1528214400000, 14.115, 14.219, 13.815, 13.837, 5103810, 3635077.307598581
1528216200000, 13.842, 13.995, 13.835, 13.956, 1366662, 981805.8739546757
1528218000000, 13.953, 14.15, 13.871, 14.083, 2037488, 1449635.0542451988
1528219800000, 14.084, 14.233, 14.05, 14.12, 2599672, 1836579.3540472148
1528221600000, 14.123, 14.215, 14.065, 14.098, 2002594, 1415287.1092835786
1528223400000, 14.099, 14.229, 13.982, 14, 2126290, 1504093.8533033929
1528225200000, 14.037, 14.194, 14.003, 14.126, 1419472, 1006919.7923928896
1528227000000, 14.132, 14.143, 14.065, 14.122, 316876, 224702.76701327335
1528228800000, 14.113, 14.188, 14.082, 14.133, 332746, 235392.04994619518
1528230600000, 14.128, 14.229, 14.112, 14.155, 617850, 435501.2820842141
1528232400000, 14.159, 14.21, 13.896, 14.012, 1047792, 744925.6008509696
1528234200000, 14.019, 14.064, 13.872, 13.945, 478286, 342511.58235930424
1528236000000, 13.937, 14.123, 13.913, 14.063, 426830, 304389.8766154341
1528237800000, 14.061, 14.175, 14.012, 14.139, 446756, 316848.23445153044
1528239600000, 14.109, 14.153, 14.023, 14.107, 415012, 294650.48362912907
1528241400000, 14.084, 14.25, 14.076, 14.208, 983580, 693762.2836536347
1528243200000, 14.208, 14.351, 14.11, 14.141, 1613926, 1134016.3807004835
1528245000000, 14.144, 14.166, 13.979, 13.993, 1188184, 844224.677240992
1528246800000, 13.998, 14.082, 13.971, 14.016, 1611026, 1148831.2336343636
1528248600000, 14.004, 14.188, 14.004, 14.117, 767328, 543767.8032945796
1528250400000, 14.13, 14.138, 13.978, 14.04, 644020, 458370.3235632276
1528252200000, 14.046, 14.058, 13.98, 14.045, 572294, 408539.16472471086
1528254000000, 14.045, 14.097, 13.992, 14.058, 436730, 310816.9930969363
1528255800000, 14.061, 14.07, 13.98, 13.993, 504512, 359673.60701982887
1528257600000, 13.991, 14.085, 13.989, 14.018, 507078, 361222.8266829146
1528259400000, 14.037, 14.042, 13.853, 13.853, 1175322, 841298.5441701498
1528261200000, 13.914, 13.922, 13.776, 13.832, 2061442, 1487936.9858611773
1528263000000, 13.832, 13.976, 13.831, 13.925, 855454, 614782.2194346751
1528264800000, 13.929, 14.054, 13.921, 14.05, 980348, 700449.5453077063
1528266600000, 14.05, 14.05, 13.932, 14, 786200, 561980.5590845548
1528268400000, 14, 14.118, 13.962, 13.979, 1068410, 761121.1970359067
1528270200000, 13.998, 14.008, 13.867, 13.935, 1008004, 723503.1075545199
1528272000000, 13.933, 14.01, 13.824, 13.89, 1217450, 874113.41540014
1528273800000, 13.89, 13.94, 13.856, 13.917, 498330, 358411.73814923933
1528275600000, 13.917, 13.932, 13.796, 13.86, 921738, 664721.4856010656
1528277400000, 13.86, 13.88, 13.821, 13.849, 923166, 666549.2239378304
1528279200000, 13.845, 14, 13.84, 13.953, 840786, 603999.4530390492
1528281000000, 13.961, 14.039, 13.91, 13.966, 607964, 435235.2042403375
1528282800000, 13.976, 14.073, 13.972, 14.025, 966636, 689133.4338616091
1528284600000, 14.03, 14.039, 13.948, 13.989, 666642, 476425.0688887624
1528286400000, 13.99, 14.141, 13.983, 14.022, 1367576, 973752.1618367278
1528288200000, 14.029, 14.184, 13.983, 14.134, 1507588, 1069539.7658006907
1528290000000, 14.132, 14.167, 14.056, 14.101, 958826, 679829.08665982
1528291800000, 14.105, 14.116, 14, 14.027, 747418, 531540.0957123311
1528293600000, 14.023, 14.087, 13.995, 14.048, 633204, 450953.8412908401
1528295400000, 14.048, 14.074, 14.004, 14.026, 305318, 217512.24148915423
1528297200000, 14.029, 14.058, 14.018, 14.05, 253154, 180343.1943576601
1528299000000, 14.05, 14.177, 14.035, 14.087, 1091680, 773819.5020943121
1528300800000, 14.082, 14.099, 13.711, 13.757, 1722560, 1236140.9512430825
1528302600000, 13.757, 13.779, 13.42, 13.54, 4301712, 3164668.7073097588
1528304400000, 13.556, 13.591, 13.323, 13.41, 1607544, 1192432.0890109735
1528306200000, 13.41, 13.555, 13.408, 13.536, 895596, 663385.8764879715
1528308000000, 13.519, 13.536, 13.36, 13.419, 1122530, 836288.831895164
1528309800000, 13.419, 13.535, 13.411, 13.525, 431368, 319912.2963101709
1528311600000, 13.526, 13.588, 13.498, 13.505, 280416, 207062.06900081132
1528313400000, 13.506, 13.55, 13.451, 13.516, 216552, 160387.3785612815
1528315200000, 13.52, 13.575, 13.4, 13.419, 321520, 238866.94489094452
1528317000000, 13.42, 13.735, 13.42, 13.668, 655762, 481273.71866455564
1528318800000, 13.664, 13.87, 13.633, 13.845, 960358, 699027.8242570256
1528320600000, 13.863, 13.908, 13.704, 13.842, 987962, 714977.4753692851
1528322400000, 13.842, 13.85, 13.74, 13.779, 318280, 230733.13510025386
1528324200000, 13.779, 13.816, 13.685, 13.798, 527240, 383165.0409547819
1528326000000, 13.788, 13.829, 13.744, 13.829, 380012, 275598.8700563942
1528327800000, 13.829, 13.979, 13.818, 13.928, 861968, 619139.0355920563
1528329600000, 13.929, 14.033, 13.929, 13.964, 882524, 631086.4067107842
1528331400000, 13.962, 14.059, 13.914, 14.043, 935092, 669135.2141661879
1528333200000, 14.043, 14.099, 13.99, 14.043, 1331874, 948251.5191746681
1528335000000, 14.043, 14.064, 13.972, 13.998, 674718, 481340.565353453
1528336800000, 13.994, 14.06, 13.932, 13.964, 946214, 675499.1179160505
1528338600000, 13.956, 14.022, 13.941, 13.945, 1085500, 776531.9897816185
1528340400000, 13.942, 14.005, 13.94, 14, 482992, 345479.95306681696
1528342200000, 13.987, 14.042, 13.938, 13.987, 1076332, 769472.8417223328
1528344000000, 13.985, 13.998, 13.945, 13.955, 627008, 448985.9620830842
1528345800000, 13.953, 13.967, 13.804, 13.863, 1876014, 1353014.328424754
1528347600000, 13.868, 13.965, 13.831, 13.902, 989624, 711935.45650064
1528349400000, 13.909, 13.97, 13.871, 13.946, 833812, 599139.503762388
1528351200000, 13.943, 13.967, 13.8, 13.894, 1238794, 891631.8322308186
1528353000000, 13.893, 13.938, 13.83, 13.885, 673218, 485153.67368441453
1528354800000, 13.885, 13.948, 13.867, 13.88, 838674, 603355.8154944273
1528356600000, 13.879, 13.972, 13.877, 13.945, 956268, 686111.2310261753
1528358400000, 13.945, 13.972, 13.86, 13.87, 1103876, 793263.6808512846
1528360200000, 13.909, 13.929, 13.827, 13.856, 1123910, 810244.8470843845
1528362000000, 13.856, 13.86, 13.718, 13.797, 1621912, 1175658.47471412
1528363800000, 13.798, 13.875, 13.751, 13.855, 1020824, 739364.9413826539
1528365600000, 13.854, 13.89, 13.8, 13.8, 1058322, 764970.3787861197
1528367400000, 13.801, 13.844, 13.752, 13.772, 1070030, 775542.8646017368
1528369200000, 13.772, 13.845, 13.77, 13.837, 673886, 487917.3304105714
1528371000000, 13.835, 13.848, 13.762, 13.793, 975422, 706551.3970418817
1528372800000, 13.793, 13.868, 13.793, 13.868, 970602, 701589.256539344
1528374600000, 13.867, 13.915, 13.813, 13.859, 977878, 705523.8453821264
1528376400000, 13.866, 13.95, 13.86, 13.9, 1332460, 957361.3071078928
1528378200000, 13.907, 13.92, 13.823, 13.846, 734154, 529055.6322528353
1528380000000, 13.851, 13.9, 13.68, 13.748, 884844, 640244.2315118955
1528381800000, 13.748, 13.803, 13.654, 13.757, 1645368, 1197657.6885011506
1528383600000, 13.759, 13.89, 13.73, 13.829, 923964, 669284.0191745057
1528385400000, 13.829, 14.029, 13.829, 13.945, 1797346, 1289175.5667247046
1528387200000, 13.946, 14.02, 13.903, 13.978, 1219852, 873462.2474505823
1528389000000, 13.978, 14.423, 13.97, 14.35, 5428676, 3824452.766407493
1528390800000, 14.35, 14.368, 14.14, 14.261, 2749092, 1930188.433793676
1528392600000, 14.264, 14.27, 14.184, 14.235, 886182, 622653.1207423587
1528394400000, 14.227, 14.297, 14.19, 14.272, 1079906, 757812.8452343253
1528396200000, 14.269, 14.29, 14.23, 14.286, 493588, 345889.3770612385
1528398000000, 14.289, 14.297, 14.243, 14.289, 425692, 298254.66157979076
1528399800000, 14.277, 14.35, 14.269, 14.343, 641120, 447874.9653069674
1528401600000, 14.34, 14.36, 14.194, 14.214, 758572, 531744.6543706936
1528403400000, 14.222, 14.266, 14, 14.136, 1174364, 831738.1887955859
1528405200000, 14.136, 14.18, 14.099, 14.145, 390734, 276242.0849414662
1528407000000, 14.14, 14.288, 14.131, 14.252, 756208, 532114.7332154902
1528408800000, 14.25, 14.26, 14.127, 14.182, 437930, 308709.568014068
1528410600000, 14.182, 14.248, 14.12, 14.205, 512872, 361939.76458269445
1528412400000, 14.201, 14.225, 14.15, 14.178, 321378, 226433.2658122581
1528414200000, 14.188, 14.684, 14.172, 14.67, 3109420, 2149162.058104069
1528416000000, 14.67, 14.698, 14.506, 14.662, 1928634, 1321113.078713299
1528417800000, 14.665, 14.87, 14.658, 14.778, 3088716, 2091854.771571926
1528419600000, 14.782, 14.794, 14.434, 14.558, 2966708, 2029992.7971264347
1528421400000, 14.562, 14.671, 14.454, 14.649, 2008370, 1380863.9727342662
1528423200000, 14.637, 14.713, 14.527, 14.556, 1217100, 833868.0087761735
1528425000000, 14.559, 14.613, 14.358, 14.376, 1185190, 816450.6972413016
1528426800000, 14.382, 14.465, 14.293, 14.417, 1976756, 1374631.0133153386
1528428600000, 14.417, 14.418, 13.97, 13.97, 3863176, 2724622.2927718684
1528430400000, 13.97, 14.026, 13.602, 13.807, 5232404, 3795966.1527241636
1528432200000, 13.83, 13.878, 13.75, 13.824, 1496780, 1083224.82508614
1528434000000, 13.825, 13.971, 13.813, 13.938, 1320042, 949247.2297121471
1528435800000, 13.937, 13.948, 13.823, 13.919, 911910, 656623.6496135688
1528437600000, 13.92, 13.954, 13.878, 13.918, 800280, 574933.1115312985
1528439400000, 13.922, 14.017, 13.883, 14.01, 1467062, 1051388.7161323533
1528441200000, 14.007, 14.076, 13.971, 13.975, 2901550, 2071453.5176381
1528443000000, 13.975, 14.043, 13.972, 14.039, 1560482, 1113464.2689835501
1528444800000, 14.039, 14.158, 13.956, 14.061, 266810, 189276.63198352262
1528446600000, 14.1, 14.17, 14.06, 14.06, 85872, 60919.19019865294
1528448400000, 14.06, 14.131, 14.01, 14.112, 63384, 44961.170346135754
1528450200000, 14.062, 14.113, 13.98, 13.99, 43206, 30756.135163114384
1528452000000, 13.99, 14.034, 13.796, 13.851, 143264, 103033.56016557224
1528453800000, 13.893, 13.916, 13.75, 13.883, 137488, 99443.19297976901
1528455600000, 13.882, 13.934, 13.821, 13.869, 72422, 52164.45676892337
1528457400000, 13.869, 14, 13.859, 13.97, 38184, 27420.378933229607
1528459200000, 13.97, 13.979, 13.881, 13.881, 34326, 24637.997220436693
1528461000000, 13.882, 13.94, 13.851, 13.934, 23270, 16732.192779038407
1528462800000, 13.904, 13.978, 13.861, 13.978, 52442, 37724.96865126766
1528464600000, 13.922, 14.107, 13.922, 14.075, 45426, 32334.330576395452
1528466400000, 14.048, 14.075, 13.95, 14.026, 25186, 17966.43492399725
1528468200000, 14.005, 14.103, 13.99, 14.097, 29650, 21089.251421643647
1528470000000, 14.059, 14.101, 14.004, 14.04, 70014, 49872.224539687224
1528471800000, 14.04, 14.19, 13.75, 14.148, 154290, 110483.63057965247
1528473600000, 14.136, 14.34, 14.076, 14.234, 205286, 144398.2750696087
1528475400000, 14.238, 14.3, 14.166, 14.241, 29292, 20582.478489589867
1528477200000, 14.241, 14.251, 14.155, 14.155, 18130, 12750.997679061744
1528479000000, 14.155, 14.23, 14.108, 14.167, 16008, 11298.934330306898
1528480800000, 14.167, 14.202, 14.165, 14.202, 4602, 3245.78423528
1528482600000, 14.202, 14.202, 14.202, 14.202, 0, 0
1528484400000, 14.191, 14.245, 14.146, 14.193, 17530, 12341.06747509
1528486200000, 14.193, 14.261, 14.193, 14.261, 15228, 10693.930551109966
1528488000000, 14.261, 14.267, 14.208, 14.264, 8842, 6204.917682758402
1528489800000, 14.263, 14.267, 14.234, 14.267, 8198, 5749.851231737172
1528491600000, 14.267, 14.277, 14.25, 14.25, 3236, 2269.825503614912
1528493400000, 14.25, 14.506, 14.25, 14.418, 83824, 58173.32442958686
1528495200000, 14.45, 14.493, 14.394, 14.443, 49408, 34235.14338116
1528497000000, 14.443, 14.446, 14.252, 14.335, 47484, 33066.249822512254
1528498800000, 14.335, 14.335, 14.164, 14.194, 49624, 34927.31528672315
1528500600000, 14.212, 14.217, 14.11, 14.184, 26012, 18337.495444503693
1528502400000, 14.122, 14.243, 14.1, 14.243, 14476, 10224.457935151457
1528504200000, 14.25, 14.34, 14.239, 14.281, 22892, 16031.747010973631
1528506000000, 14.272, 14.581, 14.269, 14.45, 153790, 106553.5691681277
1528507800000, 14.469, 15.121, 14.334, 15.003, 409274, 276915.8332355709
1528509600000, 15.053, 15.224, 14.817, 14.857, 359756, 240288.7737570132
1528511400000, 14.838, 14.933, 14.721, 14.856, 157752, 106511.28928859421
1528513200000, 14.856, 14.907, 14.72, 14.751, 56192, 37941.563911552854
1528515000000, 14.773, 14.829, 14.716, 14.77, 43648, 29572.32215109896
1528516800000, 14.77, 14.873, 14.766, 14.833, 29732, 20063.11109225
1528518600000, 14.833, 14.845, 14.701, 14.708, 8594, 5822.503705879791
1528520400000, 14.706, 14.734, 14.615, 14.701, 53152, 36241.301529241704
1528522200000, 14.677, 14.81, 14.639, 14.7, 44034, 29894.51721480682
1528524000000, 14.7, 14.87, 14.7, 14.811, 26288, 17721.755388093556
1528525800000, 14.831, 14.876, 14.743, 14.803, 77434, 52356.608388944376
1528527600000, 14.773, 14.887, 14.773, 14.79, 67160, 45287.899171445955
1528529400000, 14.79, 14.84, 14.76, 14.767, 29080, 19640.27291298766
